f_id,i_id,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_mda_25,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.mmce_qda_25,ela_level.mmce_qda_50,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.max,ic.eps.ratio,ic.eps.s,ic.h.max,ic.m0,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,pca.expl_var.cor_init,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cov_x,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cov_x
14,2,-3.4081,-2.5876,-1.99725,-1.2227000000000001,-3.53465,-2.67415,-2.0490500000000003,-1.23765,0.73095,0.7957,0.8423,0.9034500000000001,0.72155,0.7893,0.8385,0.90245,6.49585,8.0,2.07695,1.10915,1.3560500000000002,1.8624,1.7689,1.72745,1.6402,0.09115000000000001,0.15005000000000002,0.15075,0.0815,0.1116,0.0822,0.0514,0.08715,0.0926,0.629,0.7875,1.1231499999999999,0.58785,38.453649999999996,29.59955,1.28105,39.668899999999994,0.85645,0.6556,10.7365,0.93835,5.5686,1.1061,2.027,0.7639,0.5332,0.07105,-0.2807,0.09515,0.959,0.1015,0.8182,0.9,0.0909,0.9,0.1625,0.12135,0.9982,0.12135
14,3,-3.5923,-2.781,-2.1618500000000003,-1.3306499999999999,-3.70325,-2.86625,-2.21645,-1.3619500000000002,0.71635,0.7804500000000001,0.82935,0.8949,0.7081999999999999,0.7741,0.8253,0.8926499999999999,6.594250000000001,5.0,2.0651,1.07395,1.2684,1.4221,1.6843,1.86245,1.8557,0.10195,0.1915,0.22625,0.0947,0.15005000000000002,0.1583,0.0603,0.10300000000000001,0.12195,0.63195,0.6764,0.77595,0.43765,20.1289,25.65155,0.77635,207.63025,0.71685,0.59395,11.305150000000001,0.9345,3.8511,0.9259,1.8268,0.788,0.54355,0.06725,-0.31515000000000004,0.1031,0.96235,0.11019999999999999,0.9091,0.9,0.0909,0.9,0.1513,0.12054999999999999,0.99335,0.12054999999999999
14,4,-3.4606500000000002,-2.6934,-2.1050500000000003,-1.3153000000000001,-3.5425,-2.7672,-2.16355,-1.3458999999999999,0.7267999999999999,0.7874000000000001,0.8338,0.8962,0.72085,0.7818499999999999,0.8295,0.89395,15.0968,4.0,2.94855,1.0914,1.2868,1.4753500000000002,1.7271,1.8451499999999998,1.80955,0.09795000000000001,0.1896,0.2193,0.0907,0.1464,0.1513,0.0568,0.10205,0.1225,0.6363,0.6964,0.8089,0.4176,18.56925,78.8973,0.2396,185.5101,0.7616,0.5176499999999999,8.2131,0.8835500000000001,4.0328,0.9459,1.9069,0.7843,0.5385500000000001,0.06785,-0.28890000000000005,0.09845,0.96185,0.1038,0.9091,0.9,0.0909,0.9,0.1508,0.12065000000000001,0.9954,0.12065000000000001
14,5,-3.3643,-2.5989,-2.0204500000000003,-1.2570999999999999,-3.4984,-2.6833,-2.0599,-1.2765,0.7344,0.7948500000000001,0.8405,0.9008,0.72435,0.7885500000000001,0.8377,0.8994,7.4534,5.0,2.31785,1.09935,1.25305,1.4045999999999998,1.6065999999999998,1.6311499999999999,1.54285,0.0791,0.14235,0.16515,0.07205,0.113,0.11685000000000001,0.0491,0.087,0.10715,0.6799999999999999,0.7755,0.9278500000000001,0.57855,39.88075,29.057450000000003,1.3415499999999998,181.06259999999997,0.83665,0.661,30.71075,0.9464,5.5686,1.1061,2.0871,0.7755,0.5325500000000001,0.0708,-0.27949999999999997,0.0997,0.95995,0.1079,0.8182,0.9,0.0909,0.9,0.1617,0.12125,0.9984,0.12125
15,1,-4.08575,-3.26925,-2.6485,-1.758,-4.12575,-3.2953,-2.6725000000000003,-1.7664499999999999,0.67745,0.74195,0.79095,0.8612,0.6749499999999999,0.7403500000000001,0.78945,0.86085,10.5271,3.0,2.3807,1.06455,1.2092,1.1865,1.4698,1.6306500000000002,1.48275,0.09745000000000001,0.1915,0.21055000000000001,0.0917,0.1601,0.1762,0.06605,0.11754999999999999,0.1407,0.71965,0.7428,0.7987,0.4709,89.41579999999999,35.28335,2.5161,1975.0056,0.64025,0.6638999999999999,3.41535,0.8763000000000001,23.247,1.6867,2.5876,0.80735,0.5467500000000001,0.062,-0.3174,0.10600000000000001,0.9667,0.11715,0.9091,0.9,0.0909,0.9,0.15660000000000002,0.12,0.9998,0.12
15,2,-3.8152,-3.08485,-2.4545000000000003,-1.58745,-3.8646000000000003,-3.1134500000000003,-2.4724,-1.59645,0.6988,0.7564500000000001,0.80625,0.87465,0.6953499999999999,0.7545999999999999,0.80515,0.8742,114.7387,5.0,6.4755,1.0901999999999998,1.2296,1.18845,1.63015,1.6507,1.4238499999999998,0.09115000000000001,0.16875,0.1779,0.0837,0.1372,0.14915,0.0565,0.10275,0.12385,0.6771,0.7423500000000001,0.8378,0.4547,210.20175,102.42795000000001,2.1275,1344.6405,0.70655,0.5572,7.0085,0.8505,25.4921,1.7467,2.8478,0.7912,0.5378499999999999,0.065,-0.23754999999999998,0.09845000000000001,0.9642,0.1084,0.9091,0.9,0.0909,0.9,0.15395,0.1216,1.0,0.1216
15,3,-3.87155,-2.99405,-2.3558,-1.45635,-3.8861499999999998,-3.03205,-2.3863000000000003,-1.46555,0.69435,0.7636499999999999,0.8140000000000001,0.88505,0.6938500000000001,0.76105,0.81195,0.8845000000000001,91.5204,3.0,6.9788,1.10075,1.1813500000000001,1.1174,1.5666,1.52535,1.2597,0.0824,0.14555,0.13215,0.07444999999999999,0.12384999999999999,0.1158,0.0527,0.0959,0.10425000000000001,0.70475,0.77645,0.8956500000000001,0.48325,364.74559999999997,7.2322,50.309200000000004,1941.1967,0.70175,0.5513,8.7247,0.8186,40.421,1.967,3.1481,0.7777000000000001,0.53235,0.0672,-0.225,0.09864999999999999,0.96185,0.10565,0.9091,0.9,0.0909,0.9,0.1548,0.11965,1.0,0.11965
15,4,-3.90395,-3.1347,-2.5121,-1.6468,-3.96645,-3.1822999999999997,-2.53665,-1.6545999999999998,0.6918,0.75255,0.8017,0.87,0.6874,0.7493000000000001,0.8001,0.86955,5.6745,2.0,1.8407,1.08725,1.1933500000000001,1.1628500000000002,1.6179000000000001,1.6373,1.413,0.09805,0.17645,0.18030000000000002,0.0899,0.14635,0.15595,0.06055,0.1065,0.12755,0.66595,0.7306999999999999,0.82595,0.5617,81.0353,60.907349999999994,1.38355,830.6089,0.7148000000000001,0.7429,3.1901,0.9181,19.3324,1.5465,2.4074,0.8164,0.543,0.06265000000000001,-0.3275,0.1068,0.9661500000000001,0.11599999999999999,0.9091,0.9,0.0909,0.9,0.16065000000000002,0.12104999999999999,0.9996,0.12104999999999999
15,5,-4.0211,-3.2806499999999996,-2.6996,-1.8094999999999999,-4.0753,-3.32845,-2.7243500000000003,-1.82225,0.68255,0.741,0.7868999999999999,0.85715,0.6789000000000001,0.7377,0.7853,0.85645,27.27615,3.0,3.5602,1.04525,1.18995,1.27295,1.43025,1.65395,1.7311999999999999,0.1027,0.21625,0.26649999999999996,0.09784999999999999,0.18109999999999998,0.20915,0.07155,0.13085,0.15289999999999998,0.73,0.72235,0.7295499999999999,0.33485,65.6137,49.063199999999995,1.35925,733.0320999999999,0.5683,0.53825,2.72715,0.81875,20.722,1.6266,2.6076,0.80915,0.54955,0.060899999999999996,-0.30169999999999997,0.1113,0.96785,0.12329999999999999,0.9091,0.9,0.0909,0.9,0.14425,0.12005,0.9998,0.12005
16,1,-0.0035499999999999998,-0.0056,0.0023500000000000005,-0.0048000000000000004,-0.0004999999999999999,-0.00405,0.0049,-0.005350000000000001,0.99975,0.9995499999999999,1.0002,0.99965,1.0,0.9997,1.0004,0.9996,0.9056500000000001,1.0,0.7681,1.0,1.0,0.9997499999999999,1.0,1.0,0.9978,0.1,0.25,0.5016499999999999,0.1,0.25,0.5005999999999999,0.1,0.25,0.50315,1.0,1.0,1.0032999999999999,-0.0001,0.2571,18.6327,0.01285,155.3509,-5e-05,-0.00019999999999999998,19.3571,-0.00065,4.223,0.8659,1.4865,0.8671,0.6665,0.1237,-0.56125,0.0527,0.91105,0.0475,0.9091,0.9,0.0909,0.9,0.10925,0.12010000000000001,0.9244,0.12010000000000001
16,2,-0.0196,0.00715,0.0039,-0.004050000000000001,-0.0071,-0.0011000000000000003,0.00305,-0.002,0.9984500000000001,1.00055,1.0003,0.9997,0.99945,0.9999,1.0002499999999999,0.99985,0.82125,1.0,0.75275,1.0,1.0,0.9995,1.0,1.0,0.99945,0.1,0.25,0.5006,0.1,0.25,0.5003,0.1,0.25,0.5009999999999999,1.0,1.0,0.9939,-0.00015000000000000001,0.24330000000000002,21.675849999999997,0.01065,-271.2088,-0.00045,-0.00039999999999999996,24.069850000000002,-0.00125,4.223,0.8859,1.4665,0.8677,0.6657,0.1236,-0.55965,0.048850000000000005,0.91135,0.0495,0.9091,0.9,0.0909,0.9,0.1095,0.12040000000000001,0.92435,0.12040000000000001
16,3,-0.0165,-0.040150000000000005,-0.018250000000000002,0.0028,-0.0141,-0.039,-0.015099999999999999,0.0035000000000000005,0.9986999999999999,0.99685,0.99855,1.0002499999999999,0.99885,0.99695,0.9988,1.0002499999999999,0.8787,1.0,0.7606999999999999,1.0,1.0,1.0007000000000001,1.0,1.0,0.99405,0.1,0.25,0.5021,0.1,0.25,0.50195,0.1,0.25,0.5033000000000001,1.0,1.0,1.004,-0.00030000000000000003,0.21725,24.302100000000003,0.0074,183.09125,-0.0007,-0.0003,20.28615,-0.00125,4.223,0.8659,1.4865,0.86685,0.6649499999999999,0.12355,-0.55965,0.0534,0.9116,0.0513,0.9091,0.9,0.0909,0.9,0.10955000000000001,0.12040000000000001,0.92475,0.12040000000000001
16,4,0.00715,0.0033,0.01815,0.0018,-0.00010000000000000026,0.0108,0.01755,0.0024000000000000002,1.00055,1.0002499999999999,1.0014500000000002,1.00015,1.0,1.0008499999999998,1.0014,1.00015,0.7794,1.0,0.7434499999999999,1.0,1.0,1.0018500000000001,1.0,1.0,1.0058500000000001,0.1,0.25,0.5016499999999999,0.1,0.25,0.5026999999999999,0.1,0.25,0.4985,1.0,1.0,0.99885,-0.0003,0.21534999999999999,14.4735,0.0142,-434.03864999999996,-0.00015,-0.0002,16.162,-0.0009,4.223,0.8859,1.4865,0.8682,0.6668,0.12405,-0.561,0.048549999999999996,0.911,0.042,0.9091,0.9,0.0909,0.9,0.10955000000000001,0.12054999999999999,0.9248,0.12054999999999999
16,5,-0.0059499999999999996,0.01185,0.005050000000000001,-0.0024000000000000002,0.01245,0.0185,0.00665,-0.00385,0.9995499999999999,1.0009000000000001,1.0004,0.9998,1.001,1.0014500000000002,1.0005,0.9997,0.82555,1.0,0.7604,1.0,1.0,1.0035500000000002,1.0,1.0,1.00435,0.1,0.25,0.50105,0.1,0.25,0.49934999999999996,0.1,0.25,0.49950000000000006,1.0,1.0,1.0001,-0.0001,0.2398,26.75925,0.0089,26.758499999999998,0.0001,-0.00015000000000000001,17.594900000000003,-0.00145,4.223,0.8659,1.4865,0.86775,0.6669,0.1235,-0.56015,0.054099999999999995,0.9115,0.0485,0.9091,0.9,0.0909,0.9,0.109,0.1197,0.92465,0.1197
17,1,-3.4867999999999997,-2.6115000000000004,-1.9948000000000001,-1.21205,-3.5341,-2.64315,-2.0121,-1.2236500000000001,0.72475,0.79385,0.8425,0.9043000000000001,0.7215,0.79175,0.84145,0.9035500000000001,25.45015,7.0,3.69595,1.07925,1.2605,1.51535,1.3879000000000001,1.4579499999999999,1.50885,0.07205,0.13005,0.179,0.06620000000000001,0.1042,0.11879999999999999,0.052250000000000005,0.0899,0.11845,0.77875,0.86625,0.9941,0.42469999999999997,21.2079,27.00525,0.7913,117.77685,0.6649499999999999,0.5179499999999999,28.86205,0.8130999999999999,3.3537,0.9459,2.047,0.7618,0.5550999999999999,0.07819999999999999,-0.2673,0.08515,0.953,0.0875,0.9091,0.9,0.0909,0.9,0.1523,0.1211,0.9967,0.1211
17,2,-3.43185,-2.7809,-2.2475,-1.4870999999999999,-3.52925,-2.85,-2.28635,-1.50515,0.72905,0.78045,0.8226,0.8826,0.7219,0.7754,0.81985,0.88135,30.6341,3.0,4.184749999999999,1.01425,1.0865,1.16315,1.1455,1.2772999999999999,1.3552,0.10285,0.2206,0.25545,0.10164999999999999,0.2036,0.21989999999999998,0.08965000000000001,0.1728,0.1906,0.8854500000000001,0.8509,0.8644499999999999,0.296,3.0828499999999996,42.72895,0.07014999999999999,50.1415,0.51975,0.42125,4.44495,0.72445,0.8412,0.2252,1.3063,0.8165,0.5912,0.08065,-0.28169999999999995,0.0853,0.95185,0.0896,0.9091,0.9,0.1818,0.9,0.14235,0.1204,0.8903,0.1204
17,3,-3.25025,-2.5532,-2.00785,-1.1958,-3.3152999999999997,-2.5892999999999997,-2.0236,-1.20925,0.7434000000000001,0.79845,0.84145,0.9056,0.73875,0.7959,0.84045,0.9047000000000001,7.38275,5.0,2.18095,1.0445,1.0883500000000002,1.08475,1.2168999999999999,1.2095500000000001,1.1318000000000001,0.09095,0.14625,0.13475,0.08705,0.13315,0.1245,0.0753,0.1202,0.1187,0.86575,0.90245,0.96195,0.62595,5.0662,29.2048,0.17375,317.97555,0.79735,0.67335,3.95655,0.8625,1.1616,0.3654,1.2863,0.8051,0.57375,0.0848,-0.29705000000000004,0.0884,0.9475,0.07880000000000001,0.8182,0.9,0.0909,0.9,0.16394999999999998,0.12015,0.9324,0.12015
17,4,-3.35865,-2.6319999999999997,-2.0887000000000002,-1.3547500000000001,-3.419,-2.6700999999999997,-2.12075,-1.3638,0.7348,0.79225,0.8351,0.89305,0.73055,0.78965,0.8328500000000001,0.89255,28.5295,3.0,4.1096,1.0399,1.08895,1.1265999999999998,1.2095,1.24125,1.2505000000000002,0.09265,0.18035,0.23225,0.0882,0.1661,0.20875,0.07595,0.1459,0.18575,0.87225,0.88075,0.8922000000000001,0.37595,4.80415,30.574199999999998,0.15515,79.0848,0.6234,0.47050000000000003,6.3767,0.7762,1.0593,0.3253,1.4264,0.8179000000000001,0.5858,0.0831,-0.2724,0.07155,0.9493,0.07569999999999999,0.9091,0.9,0.0909,0.9,0.1468,0.12165000000000001,0.93925,0.12165000000000001
17,5,-3.1555,-2.5808999999999997,-2.11945,-1.45075,-3.2615499999999997,-2.6304999999999996,-2.1519,-1.4703,0.75085,0.7962,0.8327,0.88545,0.74295,0.7927,0.8304,0.88415,76.4168,3.0,7.05025,0.9963,1.06415,1.1351499999999999,1.05815,1.23295,1.31005,0.1009,0.24985000000000002,0.3136,0.10105,0.2354,0.27490000000000003,0.0955,0.2034,0.24004999999999999,0.9397,0.864,0.8708,0.25415,3.2654,28.28635,0.11535000000000001,-121.2176,0.54855,0.3434,10.9744,0.734,0.6681,0.0851,1.4064,0.8291,0.6026,0.0849,-0.2092,0.06305,0.9485,0.07005,0.9091,0.9,0.0909,0.9,0.138,0.11979999999999999,0.91355,0.11979999999999999
18,1,-3.3151,-2.5227000000000004,-1.89165,-1.16525,-3.3653,-2.5587999999999997,-1.9159000000000002,-1.1796,0.7383,0.8008500000000001,0.8507,0.9079999999999999,0.73485,0.79835,0.849,0.90705,27.62145,6.0,3.99215,1.0728,1.2497500000000001,1.471,1.3608500000000001,1.4193,1.47895,0.0721,0.13035,0.17880000000000001,0.06755,0.10400000000000001,0.1197,0.052500000000000005,0.091,0.12040000000000001,0.7885,0.8765000000000001,1.002,0.4242,97.53065000000001,33.09385,3.02465,572.45565,0.67825,0.51615,28.6727,0.8141499999999999,14.6611,1.5766,2.7077,0.7604,0.5574,0.07915,-0.2667,0.0815,0.95255,0.08775,0.9091,0.9,0.0909,0.9,0.15250000000000002,0.12054999999999999,0.9998,0.12054999999999999
18,2,-3.03755,-2.5301,-2.0783500000000004,-1.3956,-3.1340500000000002,-2.596,-2.12775,-1.41365,0.7602,0.8003,0.8359000000000001,0.88985,0.753,0.79545,0.8323,0.8886,30.80355,3.0,4.1483,1.0104,1.1050499999999999,1.16005,1.1574499999999999,1.32815,1.3546,0.1028,0.2286,0.26625,0.10185,0.2074,0.2303,0.0889,0.17225000000000001,0.19619999999999999,0.87525,0.8322,0.85165,0.2923,11.6433,29.05995,0.39265,143.5476,0.5173000000000001,0.41115,4.05615,0.7195,3.6776,0.8458,1.9069,0.8204,0.5908,0.08185,-0.2896,0.07819999999999999,0.9506,0.08165,0.9091,0.9,0.0909,0.9,0.14075,0.1206,0.9921,0.1206
18,3,-3.0025500000000003,-2.34335,-1.83235,-1.0787,-3.0730500000000003,-2.3806,-1.8606,-1.0827,0.7629999999999999,0.815,0.85535,0.9148499999999999,0.75795,0.81245,0.8534999999999999,0.9147000000000001,7.90795,4.0,2.22135,1.0487000000000002,1.09325,1.0748,1.2118000000000002,1.1934,1.12285,0.09175,0.15,0.14185,0.0878,0.1372,0.131,0.0756,0.12390000000000001,0.12505,0.8724000000000001,0.9129,0.9562999999999999,0.6146,20.556,20.43815,1.00065,456.6089,0.7888,0.66135,3.59405,0.84765,5.0782,1.006,1.9069,0.81035,0.5791,0.0876,-0.30265,0.07645,0.94495,0.08115,0.8182,0.9,0.0909,0.9,0.16475,0.11879999999999999,0.9956,0.11879999999999999
18,4,-3.1135,-2.5092999999999996,-2.02365,-1.3066,-3.2089,-2.5622999999999996,-2.0530999999999997,-1.3223500000000001,0.75425,0.8019499999999999,0.8402499999999999,0.8968499999999999,0.74725,0.7981,0.8382000000000001,0.8957999999999999,30.9673,3.5,4.36465,1.0413999999999999,1.0888,1.10805,1.25085,1.25465,1.2282,0.09395,0.18485000000000001,0.23015,0.09045,0.16720000000000002,0.2066,0.07515,0.1447,0.1874,0.83005,0.8693,0.90255,0.38444999999999996,20.17735,17.022399999999998,1.1938,204.4386,0.6294500000000001,0.47165,6.1241,0.77245,4.4223,0.9459,2.0671,0.8168500000000001,0.5887,0.08345,-0.26695,0.06989999999999999,0.9489,0.07575,0.9091,0.9,0.0909,0.9,0.14895,0.1205,0.9963,0.1205
18,5,-2.7845000000000004,-2.32105,-1.9287,-1.34195,-2.89615,-2.3894,-1.96955,-1.3656000000000001,0.78015,0.81675,0.8477,0.8941,0.7718,0.8117000000000001,0.84475,0.8924,76.74425,3.0,7.043900000000001,0.9938,1.0832,1.1669999999999998,1.04905,1.3085499999999999,1.3664,0.1001,0.2612,0.31925000000000003,0.1008,0.24285,0.27344999999999997,0.0958,0.19929999999999998,0.2328,0.9452,0.8222,0.8575999999999999,0.2629,15.02835,30.583099999999998,0.52635,-38.933949999999996,0.5520499999999999,0.35014999999999996,15.318650000000002,0.7371000000000001,2.6633,0.7257,2.047,0.82945,0.6051500000000001,0.08555,-0.2033,0.07980000000000001,0.94755,0.08465,0.9091,0.9,0.0909,0.9,0.1394,0.11885,0.9952,0.11885
19,1,-3.80445,-3.25815,-2.8079,-2.03565,-4.0225,-3.4299,-2.9038,-2.0568999999999997,0.69965,0.74275,0.77835,0.8392999999999999,0.6829,0.7298,0.77115,0.8379,8.44105,2.0,2.22465,1.0,1.0042499999999999,1.17765,1.09665,1.33555,2.22185,0.1,0.25,0.42774999999999996,0.1,0.2491,0.36429999999999996,0.09115000000000001,0.1875,0.19275,0.91185,0.7546999999999999,0.5294,0.045,2.0647,20.9453,0.10015,-41.16225,0.17154999999999998,0.5626500000000001,1.4200499999999998,0.7197,2.4288,0.6857,1.4665,0.8188,0.56455,0.05995,-0.39305,0.10825,0.9689,0.12035,0.9091,0.9,0.0909,0.9,0.1137,0.12065000000000001,0.9528,0.12065000000000001
19,2,-3.9673499999999997,-3.41805,-2.91465,-2.0968999999999998,-4.0903,-3.5082,-2.9622,-2.0988499999999997,0.6868000000000001,0.7301500000000001,0.7698499999999999,0.83445,0.67765,0.72355,0.76655,0.8346,8.64495,2.0,2.1782,1.0,0.9923500000000001,1.17625,1.0478,1.2968,2.1714,0.1,0.25,0.42795,0.1,0.25205,0.36324999999999996,0.09545000000000001,0.19290000000000002,0.19485,0.9543999999999999,0.76665,0.5380499999999999,0.04655,1.8874,55.913250000000005,0.03325,131.43085000000002,0.1645,0.5903499999999999,2.1252,0.735,2.3193,0.6657,1.4464,0.82145,0.56685,0.05945,-0.40095000000000003,0.11555,0.9694,0.12525,0.9091,0.9,0.0909,0.9,0.11574999999999999,0.1207,0.94555,0.1207
19,3,-3.7990500000000003,-3.27205,-2.79785,-2.04105,-4.005599999999999,-3.4259,-2.9024,-2.06855,0.7001,0.7417,0.7791,0.83885,0.6844,0.73005,0.77135,0.837,8.945450000000001,2.0,2.2004,1.0,1.0015,1.17775,1.0929,1.3332,2.23065,0.1,0.25,0.42885,0.1,0.24964999999999998,0.3651,0.0915,0.18755,0.1924,0.915,0.7544500000000001,0.526,0.0434,1.7776,31.017250000000004,0.058550000000000005,274.6621,0.16949999999999998,0.57405,1.42135,0.7363,2.37405,0.6857,1.4464,0.8204,0.5659,0.05975,-0.39844999999999997,0.12015,0.9692,0.13165,0.9091,0.9,0.0909,0.9,0.1153,0.12004999999999999,0.9489000000000001,0.12004999999999999
19,4,-3.86375,-3.32935,-2.85475,-2.04895,-4.0381,-3.46985,-2.9405,-2.0679,0.6950000000000001,0.73715,0.7746,0.8382499999999999,0.6817500000000001,0.7266,0.7683,0.837,10.5417,3.0,2.3915499999999996,1.0,1.00075,1.17045,1.0855000000000001,1.3348,2.18915,0.1,0.2501,0.42815000000000003,0.1,0.24995,0.36650000000000005,0.0921,0.1875,0.19585000000000002,0.92125,0.75235,0.5338499999999999,0.045899999999999996,1.6209500000000001,12.7954,0.1285,3.1014999999999997,0.1659,0.562,1.6784,0.71295,2.4288,0.6857,1.4665,0.8191,0.56505,0.0595,-0.39315,0.1055,0.9692,0.1182,0.9091,0.9,0.0909,0.9,0.11305,0.1197,0.9521,0.1197
19,5,-3.7868500000000003,-3.29215,-2.8194,-2.0399000000000003,-3.9772,-3.43755,-2.91685,-2.0694999999999997,0.7010000000000001,0.7401,0.7774,0.839,0.68665,0.7292,0.7702,0.83695,9.12195,2.0,2.1741,1.0,1.005,1.1813500000000001,1.0944,1.3414000000000001,2.23865,0.1,0.25,0.4284,0.1,0.24895,0.3626,0.09135,0.1864,0.19065,0.9137500000000001,0.74515,0.5266,0.04715,1.7879,21.16515,0.0809,-553.1852,0.17815,0.5686,1.5928499999999999,0.73205,2.3193,0.6657,1.4464,0.82145,0.5660499999999999,0.0597,-0.39905,0.10285,0.96915,0.11605,0.9091,0.9,0.0909,0.9,0.11510000000000001,0.12090000000000001,0.9470000000000001,0.12090000000000001
20,1,-3.87935,-3.2121,-2.6275500000000003,-1.72865,-3.90915,-3.24655,-2.6504000000000003,-1.73655,0.69375,0.7464,0.79255,0.86355,0.6918500000000001,0.7441,0.7910999999999999,0.8631500000000001,1.5708000000000002,2.0,1.1911,1.0546,1.2604,1.2725499999999998,1.6557,1.67795,1.4837500000000001,0.1102,0.1899,0.17525,0.10445,0.1502,0.13895000000000002,0.06684999999999999,0.1123,0.11805,0.64,0.7464999999999999,0.8581000000000001,0.65985,12370.6364,55.1305,225.817,106819.1059,0.73645,0.9212,30.613349999999997,0.9987,3703.1267,3.8488,4.5495,0.81725,0.54565,0.062299999999999994,-0.3457,0.11044999999999999,0.9662,0.12040000000000001,0.8182,0.9,0.0909,0.9,0.16735,0.12095,1.0,0.12095
20,2,-3.81205,-3.1069500000000003,-2.5436,-1.6743999999999999,-3.87465,-3.142,-2.5557499999999997,-1.68315,0.69905,0.7546999999999999,0.7992,0.8678,0.6947,0.75235,0.7986,0.8673500000000001,1.536,3.0,1.18115,1.0507,1.2558500000000001,1.2669,1.65365,1.6852,1.4812,0.1102,0.1872,0.1766,0.1048,0.1485,0.13855,0.0666,0.11044999999999999,0.1187,0.6334,0.75065,0.8567,0.65845,12342.512999999999,78.2822,158.33175,108012.07035,0.73525,0.9202,29.3233,0.9987,3536.2955,3.8288,4.5395,0.81915,0.5464,0.0631,-0.34704999999999997,0.10544999999999999,0.96565,0.1152,0.8182,0.9,0.0909,0.9,0.16510000000000002,0.1211,1.0,0.1211
20,3,-3.8087999999999997,-3.17,-2.5772000000000004,-1.6961499999999998,-3.84865,-3.19295,-2.59085,-1.69915,0.6993,0.7497499999999999,0.79655,0.8661,0.6967,0.7483500000000001,0.7958000000000001,0.8661,1.5880999999999998,2.0,1.1935,1.05695,1.26325,1.26215,1.6569500000000001,1.6917,1.4854500000000002,0.1098,0.18745,0.1768,0.10375,0.14695,0.1403,0.06620000000000001,0.1114,0.1183,0.64025,0.7548999999999999,0.84765,0.65825,12359.9756,68.10055,178.40955,107363.9977,0.7338,0.9218,31.335,0.9987,3703.1267,3.8288,4.5295,0.8175,0.5472,0.0626,-0.34925,0.1051,0.96605,0.12095,0.8182,0.9,0.0909,0.9,0.16525,0.12029999999999999,1.0,0.12029999999999999
20,4,-3.87845,-3.2022,-2.6123000000000003,-1.7353,-3.9181,-3.22355,-2.64065,-1.7385000000000002,0.6938,0.74725,0.7938000000000001,0.863,0.6913499999999999,0.74595,0.792,0.863,1.4926,2.0,1.18245,1.0528499999999998,1.26895,1.2771,1.6537,1.6833,1.48,0.10955000000000001,0.1883,0.175,0.1043,0.14805000000000001,0.13845000000000002,0.0665,0.11095,0.11835,0.6393,0.7503,0.85355,0.6649,12406.211449999999,70.7777,181.52065,107252.73435,0.7397,0.9225,32.254400000000004,0.9987,3877.8284,3.8488,4.5395,0.81745,0.54715,0.06235,-0.3469,0.1151,0.9662999999999999,0.12825,0.8182,0.9,0.0909,0.9,0.1668,0.12,1.0,0.12
20,5,-3.85855,-3.1567499999999997,-2.54765,-1.6712,-3.9237,-3.1778,-2.56305,-1.67445,0.69535,0.75075,0.7988999999999999,0.86805,0.69085,0.7495499999999999,0.798,0.86805,1.74925,2.0,1.21545,1.0554999999999999,1.2476,1.2589000000000001,1.6475499999999998,1.67935,1.47125,0.11075,0.1887,0.17754999999999999,0.10485,0.15005000000000002,0.1404,0.06765,0.1127,0.11905,0.639,0.7435499999999999,0.8514999999999999,0.6577,12255.04485,43.01015,294.5537,107612.2206,0.73445,0.9204,32.951449999999994,0.9987,3703.1267,3.8488,4.5495,0.8185,0.54695,0.0629,-0.3493,0.1038,0.96585,0.11615,0.8182,0.9,0.0909,0.9,0.16570000000000001,0.12015,1.0,0.12015
